ID,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,bait,OG_category,XENLA_GeneNames,HUMAN_GeneNames,OG_annotation,OG_category_annotation
ENOG411CWS3,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,ankmy2.S,ANKMY2,Ankyrin repeat and MYND domain containing 2,Function Unknown
ENOG411CR5I,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,"kdm5c.S, kdm5c.L, kdm5a-like.1.S, kdm5a-like.1.L","KDM5A, KDM5C, KDM5D",lysine (K)-specific demethylase,Function Unknown
ENOG411DEFY,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,"loc101730219.L, tep1.L",NA,telomerase-associated protein 1,Function Unknown
ENOG411CP4W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,J,"xpot.S, xpot.L",XPOT,"exportin, tRNA",Tranlsation
ENOG411CU4S,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,T,"cdk5rap3.L, cdk5rap3.S",CDK5RAP3,CDK5 regulatory subunit associated protein 3,Signal Transduction
ENOG411D553,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,C,loc100494515-like.S,NA,Globin,Energy production and conversion
ENOG411CQ28,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,H,NA,MOCS3,molybdenum cofactor synthesis 3,Coenzyme metabolis
ENOG411CS25,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,O,"ubr2.S, ubr1.L, ubr2.L","UBR2, UBR1",Ubiquitin protein ligase E3 component n-recognin,Post-translational modification
ENOG411DGD1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,M,loc101730754.L,NA,FerI (NUC094) domain,Cell wall/membrane/envelop biogenesis
ENOG411CRVA,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,"fbrsl1.S, auts2.S, fbrsl1.L, auts2.L","AUTS2, FBRSL1",Autism susceptibility candidate 2,Function Unknown
ENOG411DEVW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,T,"robo4.S, robo4.L",NA,"roundabout, axon guidance receptor, homolog 4 (Drosophila)",Signal Transduction
ENOG411CSP5,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,A,"skiv2l2.L, skiv2l2.S",MTREX,superkiller viralicidic activity 2-like 2 (S. cerevisiae),RNA processing and modification
ENOG411DG8C,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,I,aup1.S,NA,Ancient ubiquitous protein 1,Lipid metabolism
ENOG411CPD6,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,"Xetrov90004342m.S, Xelaev18014225m.g, Xelaev18011601m.g",FILIP1L,filamin A interacting protein 1-like,Function Unknown
ENOG411CW8W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,D,"cdk12.L, cdk13.L, cdk12.S","CDK12, CDK13",Cyclin-dependent kinase,Cell cycle control and mitosis
ENOG411CPSH,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,P,"clcn2.L, clcn2.S, clcn1.S, clcn1.L","CLCN2, CLCN1","chloride channel, voltage-sensitive",Inorganic ion transport and metabolism
ENOG411DF90,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,PT,"pkd1.L, loc100496797-like.L",NA,polycystic kidney disease 1 (autosomal dominant),NA
ENOG411CWIS,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,U,"Xelaev18004519m.g, Xelaev18006892m.g, Xelaev18031159m.g, tmc1.L","TMC2, TMC1",Transmembrane channel-like,Intracellular trafficing and secretion
ENOG411DFA4,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,U,"gapvd1.L, gapvd1.S",GAPVD1,GTPase activating protein and VPS9 domains 1,Intracellular trafficing and secretion
ENOG411CPGH,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,S,"best1.S, best2.S, best1.L, best4.L, best4.S","BEST2, BEST4, BEST1",bestrophin,Function Unknown
ENOG411CUQC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808,heatr2,T,"tie1.L, tek.S, tek.L, tie1.S","TEK, TIE1",tyrosine kinase with immunoglobulin-like and EGF-like domains 1,Signal Transduction
ENOG411CWTI,26,38,1.2655225732108109,0.3397332411260754,0.9550318067721312,heatr2,L,mcm6.2.L,MCM6,minichromosome maintenance complex component 6,Replication and repair
ENOG411CRW9,6,11,1.5019388780963465,0.5868261030908473,0.9497652017252083,heatr2,O,"glrx3.S, glrx3.L",GLRX3,Glutaredoxin 3,Post-translational modification
ENOG411DG9U,6,11,1.5019388780963465,0.5868261030908473,0.9497652017252083,heatr2,K,"trim28.L, trim28.S",TRIM28,"Nuclear corepressor for KRAB domain-containing zinc finger proteins (KRAB-ZFPs). Mediates gene silencing by recruiting CHD3, a subunit of the nucleosome remodeling and deacetylation (NuRD) complex, and SETDB1 (which specifically methylates histone H3 at 'Lys-9' (H3K9me)) to the promoter regions of KRAB target genes. Enhances transcriptional repression by coordinating the increase in H3K9me, the decrease in histone H3 'Lys-9 and 'Lys-14' acetylation (H3K9ac and H3K14ac, respectively) and the disposition of HP1 proteins to silence gene expression. Recruitment of SETDB1 induces heterochromatinization. May play a role as a coactivator for CEBPB and NR3C1 in the transcriptional activation of ORM1. Also corepressor for ERBB4. Inhibits E2F1 activity by stimulating E2F1-HDAC1 complex formation and inhibiting E2F1 acetylation. May serve as a partial backup to prevent E2F1-mediated apoptosis in the absence of RB1. Important regulator of CDKN1A p21(CIP1). Has E3 SUMO-protein ligase activity toward itself via its PHD-type zinc finger",Transcription
ENOG411CS7N,37,52,1.221972201258212,0.2892114655469091,0.9401209954019032,heatr2,C,"idh3b.S, idh3g.S","IDH3G, IDH3B",Isocitrate dehydrogenase 3 (NAD),Energy production and conversion
ENOG411CUY5,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382,heatr2,Z,actr1a.S,"ACTR1A, ACTR1B",ARP1 actin-related protein 1 homolog,Cytoskeleton
ENOG411CYDB,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382,heatr2,J,"mrps30.L, mrps30.S",MRPS30,mitochondrial ribosomal protein S30,Tranlsation
ENOG411CQMH,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382,heatr2,T,"Xelaev18038707m.g, irg1.S, irg1.L, Xelaev18038702m.g, Xelaev18038693m.g",ACOD1,immunoresponsive 1 homolog (mouse),Signal Transduction
ENOG411CTZI,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382,heatr2,O,psmd7.S,PSMD7,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 7",Post-translational modification
ENOG411CWIW,17,26,1.3141965183343034,0.3941810251484516,0.9315490205808967,heatr2,J,"rpl3l.S, rpl3l.L, rpl3.S","RPL3, RPL3L",ribosomal protein,Tranlsation
ENOG411CQXN,17,26,1.3141965183343034,0.3941810251484516,0.9315490205808967,heatr2,EO,"npepps.L, npepps.S",NPEPPS,aminopeptidase puromycin sensitive,NA
ENOG411CV6K,9,15,1.4018096195565903,0.48729042953993307,0.9034500985231578,heatr2,J,rpl8.L,RPL8,ribosomal protein L8,Tranlsation
ENOG411CR0C,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,A,sart3.L,SART3,squamous cell carcinoma antigen recognized by T cells 3,RNA processing and modification
ENOG411D2YJ,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,J,rps24.1,RPS24,40S ribosomal protein S24,Tranlsation
ENOG411CS6K,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,O,cul9.L,"CUL9, CUL7",Cullin 9,Post-translational modification
ENOG411CXVJ,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,S,mroh1.S,"MROH2A, MROH1, MROH2B",HEAT repeat,Function Unknown
ENOG411CSJV,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,I,"cpt1a.S, loc100490391-like.L, loc100490391-like.S, cpt1b.L","CPT1A, CPT1B, CPT1C",Carnitine palmitoyltransferase,Lipid metabolism
ENOG411CWZ3,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,T,bcl2l13.L,BCL2L13,BCL2-like 13 (Apoptosis facilitator),Signal Transduction
ENOG411D0W0,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,A,NA,SYMPK,Symplekin,RNA processing and modification
ENOG411CSH4,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,K,"uhrf1.L, uhrf2.S","UHRF1, UHRF2",ubiquitin-like with PHD and ring finger domains,Transcription
ENOG411CV8C,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,K,"thoc2.L, thoc2.S",THOC2,Tho complex 2,Transcription
ENOG411D3CU,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,O,"glrx5.L, glrx5.S",GLRX5,glutaredoxin 5,Post-translational modification
ENOG411CQMM,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,A,"sf3a3.L, sf3a3.S",SF3A3,"splicing factor 3a, subunit 3, 60kDa",RNA processing and modification
ENOG411CU4J,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,P,"slc12a9.S, loc100498108-like.L, loc100498108-like.S",SLC12A9,"solute carrier family 12 (potassium chloride transporters), member 9",Inorganic ion transport and metabolism
ENOG411D119,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,J,mrpl1.L,MRPL1,mitochondrial ribosomal protein L1,Tranlsation
ENOG411CR8Q,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,E,mtr.L,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,Amino Acid metabolis and transport
ENOG411CZAX,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,S,kiaa1715.S,LNPK,kiaa1715,Function Unknown
ENOG411CVY2,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,B,NA,ELP3,elongator acetyltransferase complex subunit 3,Chromatin Structure and dynamics
ENOG411CSIA,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689,heatr2,S,yif1b.L,YIF1B,Yip1 interacting factor homolog B (S. cerevisiae),Function Unknown
ENOG411D1G5,12,19,1.3478938649582601,0.43070690117356586,0.8865490478990462,heatr2,C,pcca.L,PCCA,"propionyl CoA carboxylase, alpha polypeptide",Energy production and conversion
ENOG411CSCK,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754,heatr2,S,ptcd3.L,PTCD3,Pentatricopeptide repeat domain 3,Function Unknown
ENOG411CYAN,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754,heatr2,D,NA,CUL3,cullin 3,Cell cycle control and mitosis
ENOG411CUGW,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754,heatr2,O,psma3.S,PSMA3,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity (By similarity)",Post-translational modification
ENOG411CW7B,22,32,1.2570575392762902,0.3300506877287359,0.8593863388773356,heatr2,E,lap3.L,LAP3,Leucine aminopeptidase 3,Amino Acid metabolis and transport
ENOG411D39U,22,32,1.2570575392762902,0.3300506877287359,0.8593863388773356,heatr2,C,"Xelaev18045097m.g, Xelaev18047461m.g, Xelaev18047462m.g, hba-l5.L, Xelaev18045100m.g, hbz.L, Xelaev18047460m.g, Xelaev18045095m.g, Xelaev18045096m.g, Xelaev18045099m.g, hbz.S",HBZ,Hemoglobin,Energy production and conversion
ENOG411CSF6,13,20,1.3141965183343034,0.3941810251484516,0.8328168763177509,heatr2,C,NA,ETFA,"Electron-transfer-flavoprotein, alpha polypeptide",Energy production and conversion
ENOG411CRJ5,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,D,"pds5b.L, pds5a.S, pds5b.S, pds5a.L","PDS5B, PDS5A","PDS5, regulator of cohesion maintenance, homolog",Cell cycle control and mitosis
ENOG411CT3V,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,C,"Xelaev18018744m.g, atp6v1b1.L","ATP6V1B2, ATP6V1B1","ATPase, H transporting, lysosomal 56 58kDa, V1 subunit",Energy production and conversion
ENOG411CQMF,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,GOT,"Xelaev18027226m.g, Xelaev18038642m.g",OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,NA
ENOG411CP8D,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,TV,col4a3bp.S,COL4A3BP,"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein",NA
ENOG411CZ5U,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,P,"Xelaev18037839m.g, Xelaev18037841m.g",NA,"Stores iron in a soluble, non-toxic, readily available form. Important for iron homeostasis (By similarity)",Inorganic ion transport and metabolism
ENOG411CP8R,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582,heatr2,J,"eif3h.S, eif3h.L",EIF3H,"Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is required for several steps in the initiation of protein synthesis. The eIF-3 complex associates with the 40S ribosome and facilitates the recruitment of eIF-1, eIF-1A, eIF-2 GTP methionyl-tRNAi and eIF-5 to form the 43S preinitiation complex (43S PIC). The eIF-3 complex stimulates mRNA recruitment to the 43S PIC and scanning of the mRNA for AUG recognition. The eIF-3 complex is also required for disassembly and recycling of post-termination ribosomal complexes and subsequently prevents premature joining of the 40S and 60S ribosomal subunits prior to initiation (By similarity)",Tranlsation
ENOG411CT9G,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,T,rif1.S,RIF1,RAP1 interacting factor homolog (yeast),Signal Transduction
ENOG411CYGJ,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,S,NA,PGRMC1,progesterone receptor membrane component 1,Function Unknown
ENOG411CY25,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,C,NA,ETFDH,electron-transferring-flavoprotein dehydrogenase,Energy production and conversion
ENOG411CQ6Z,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,S,aaas.L,AAAS,"Achalasia, adrenocortical insufficiency, alacrimia",Function Unknown
ENOG411CQ7F,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,I,NA,PLAA,Phospholipase A2-activating protein,Lipid metabolism
ENOG411D0MK,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811,heatr2,K,"carm1.S, carm1.L",CARM1,Coactivator-associated arginine methyltransferase 1,Transcription
ENOG411CRMW,20,29,1.2516157317469556,0.3237916972570536,0.8075412993822255,heatr2,F,nme2,"NME2, NME1, NME2P1",Nucleoside diphosphate kinase,Nucleotide metabolism and transport
ENOG411D67J,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729,heatr2,J,"rpl9.L, rpl9.S",RPL9; RPL9P7; RPL9P8; RPL9P9,Ribosomal protein L9,Tranlsation
ENOG411CT89,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729,heatr2,V,"Xelaev18031558m.g, serpinb10.S, serpinb10.L, serpinb1.S","SERPINB1, SERPINB8, SERPINB6, SERPINB9, SERPINB2, SERPINB10","Serpin peptidase inhibitor, clade B (Ovalbumin), member",NA
ENOG411CU44,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729,heatr2,C,"aldh16a1.S, aldh16a1.L","NA, ALDH16A1","Aldehyde dehydrogenase 16 family, member A1",Energy production and conversion
ENOG411CPDJ,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729,heatr2,M,"dysf-like.L, myof.L",DYSF,"Dysferlin, limb girdle muscular dystrophy 2B (Autosomal recessive)",Cell wall/membrane/envelop biogenesis
ENOG411CQT9,11,17,1.3141965183343034,0.3941810251484516,0.7790075303814521,heatr2,C,NA,DHTKD1,dehydrogenase E1 and transketolase domain containing 1,Energy production and conversion
ENOG411CPWW,11,17,1.3141965183343034,0.3941810251484516,0.7790075303814521,heatr2,E,"phgdh.L, phgdh.S",PHGDH,phosphoglycerate dehydrogenase,Amino Acid metabolis and transport
ENOG411CV4P,28,39,1.2084565685832676,0.2731656241870857,0.7782053530425526,heatr2,J,NA,RPL4,Ribosomal protein L4,Tranlsation
ENOG411CUHN,28,39,1.2084565685832676,0.2731656241870857,0.7782053530425526,heatr2,G,"aldob.S, aldoa.S","ALDOA, ALDOC, ALDOB",fructose-bisphosphate aldolase,Carbohydrate metabolism and transport
ENOG411CTPI,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615,heatr2,O,psma5.L,PSMA5,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity (By similarity)",Post-translational modification
ENOG411CYM3,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615,heatr2,A,ddx4.S,DDX4,DEAD (Asp-Glu-Ala-Asp) box polypeptide 4,RNA processing and modification
ENOG411CZER,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615,heatr2,Q,"hsd17b10.L, hsd17b10.S",HSD17B10,Hydroxysteroid (17-beta) dehydrogenase 10,Secondary Structure
ENOG411CVFE,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615,heatr2,O,psma1.S,PSMA1,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity",Post-translational modification
ENOG411CRC6,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615,heatr2,OT,NA,COPS4,"COP9 (constitutive photomorphogenic) homolog, subunit 4 (Arabidopsis",NA
ENOG411CPCE,9,14,1.3141965183343034,0.3941810251484516,0.7214964385926621,heatr2,H,"mat2a.S, mat1a.S, mat1a.L","MAT2A, MAT1A",Catalyzes the formation of S-adenosylmethionine from methionine and ATP (By similarity),Coenzyme metabolis
ENOG411CXU8,34,46,1.1765187878421384,0.2345243591599664,0.7182942526909222,heatr2,O,"ywhaq.L, ywhaz.S","YWHAB, YWHAZ",Tyrosine 3-monooxygenase tryptophan 5-monooxygenase activation protein,Post-translational modification
ENOG411CPSC,74,95,1.1214476956452724,0.16536233465257083,0.6960673866430581,heatr2,S,"loc100498358.L, loc100489234.S, Xelaev18014080m.g, Xelaev18014079m.g, fam115a-like.L","TCAF2, TCAF1, TCAF2C","Family with sequence similarity 115, member",Function Unknown
ENOG411CQSU,16,23,1.2368908407852266,0.306718183898112,0.6930873988141178,heatr2,C,uqcrc1.L,"PMPCB, UQCRC1",Ubiquinol-cytochrome c reductase core protein I,Energy production and conversion
ENOG411CQGX,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,C,pccb.S,PCCB,"propionyl CoA carboxylase, beta polypeptide",Energy production and conversion
ENOG411D3BP,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,C,ndufa6.L,NDUFA6,"Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed to be not involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone",Energy production and conversion
ENOG411CXFN,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,O,NA,METAP1,Removes the N-terminal methionine from nascent proteins (By similarity),Post-translational modification
ENOG411CWBH,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,U,"sec23a.S, sec23a.L, sec23b.L, sec23b.S","SEC23A, SEC23B",S. cerevisiae,Intracellular trafficing and secretion
ENOG411CUEE,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,ATY,"Xelaev18015737m.g, Xelaev18025680m.g",RANGAP1,RAN GTPase activating protein 1,NA
ENOG411CXKR,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,O,cul5.S,CUL5,cullin 5,Post-translational modification
ENOG411CVVW,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,Z,actr3.L,"ACTR3, ACTR3B, ACTR3C",ARP3 actin-related protein 3 homolog,Cytoskeleton
ENOG411CRBW,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582,heatr2,F,sdr39u1.S,SDR39U1,"short chain dehydrogenase reductase family 39U, member 1",Nucleotide metabolism and transport
ENOG411CPEW,13,19,1.2516157317469556,0.3237916972570536,0.6749722020253617,heatr2,C,NA,SLC25A11,solute carrier family 25 (mitochondrial carrier),Energy production and conversion
ENOG411CXEU,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024,heatr2,Q,cyp20a1.S,CYP20A1,"cytochrome P450, family 20, subfamily A, polypeptide 1",Secondary Structure
ENOG411D423,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024,heatr2,C,"ndufa5.S, ndufa5.L",NDUFA5,"NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex, 5, 13kDa",Energy production and conversion
ENOG411CR33,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024,heatr2,O,pdia4.L,PDIA4,"protein disulfide isomerase family A, member 4",Post-translational modification
ENOG411CWXH,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024,heatr2,I,"strap.S, strap.L",NA,serine threonine kinase receptor associated protein,Lipid metabolism
